DATAFLOW,LAST UPDATE,freq,duration,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Germany,2023,59.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Germany,2024,59.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Germany,2025,59.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2016,49.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2017,47.8,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2018,47.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2019,47.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2020,46.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2021,47.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2022,46.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2023,47.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2024,46.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Denmark,2025,46.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2016,64.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2017,63.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2018,62.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2019,61.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2020,62.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2021,61.8,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2022,61.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2023,61.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2024,61.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Euro area – 21 countries (from 2026),2025,61.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2016,51.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2017,52.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2018,50.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2019,50.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2020,52.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2021,52.5,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2022,52.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2023,53.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2024,53.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Estonia,2025,54.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2016,72.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2017,71.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2018,71.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2019,70.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2020,72.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2021,70.8,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2022,70.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2023,70.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2024,70.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Greece,2025,69.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2016,63.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2017,61.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2018,59.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2019,58.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2020,60.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2021,61.1,bd,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2022,59.9,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2023,59.5,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2024,58.8,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Spain,2025,57.5,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2016,63.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2017,62.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2018,61.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2019,61.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2020,62.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2021,61.6,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2022,61.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2023,61.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2024,61.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,European Union - 27 countries (from 2020),2025,61.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2016,59.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2017,58.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2018,56.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2019,54.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2020,54.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2021,52.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2022,52.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2023,52.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2024,53.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Finland,2025,53.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2016,65.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2017,63.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2018,62.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2019,60.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2020,60.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2021,58.6,bd,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2022,57.8,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2023,58.9,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2024,58.8,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,France,2025,57.9,d,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2016,62.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2017,60.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2018,59.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2019,58.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2020,59.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2021,63.1,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2022,61.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2023,63.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2024,64.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Croatia,2025,64.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2016,58.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2017,57.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2018,57.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2019,57.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2020,57.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2021,58.5,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2022,58.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2023,58.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2024,59.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Hungary,2025,61.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2016,55.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2017,52.9,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2018,50.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2019,50.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2020,53.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2021,51.7,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2022,51.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2023,51.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2024,51.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Ireland,2025,53.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2016,52.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2017,51.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2018,48.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2019,50.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2020,51.6,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2021,52.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2022,51.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2023,51.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Iceland,2024,50.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2016,71.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2017,71.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2018,70.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2019,69.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2020,69.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2021,68.4,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2022,67.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2023,67.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2024,68.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Italy,2025,70.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2016,47.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2017,48.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2018,47.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2019,46.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2020,46.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2021,53.1,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2022,57.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2023,58.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2024,56.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Lithuania,2025,56.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2016,59.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2017,57.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2018,56.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2019,51.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2020,53.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2021,61.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2022,63.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2023,62.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2024,58.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Luxembourg,2025,59.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2016,54.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2017,54.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2018,53.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2019,53.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2020,56.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2021,55.9,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2022,57.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2023,59.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2024,58.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Latvia,2025,58.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Montenegro,2016,64.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Montenegro,2017,63.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Montenegro,2018,61.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Montenegro,2019,61.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,Montenegro,2020,63.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,North Macedonia,2016,63.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,North Macedonia,2017,63.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,North Macedonia,2018,62.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,North Macedonia,2019,60.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,North Macedonia,2020,61.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,North Macedonia,2021,63.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,60 months or over,Males,From 20 to 64 years,Percentage,North Macedonia,2022,63.4,,
