"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",42.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",41.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",43.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",41.42,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",42.38,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",41.54,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",43.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",41.54,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",43.15,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",41.47,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",39.54,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",38.3,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",39.58,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",38.3,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",39.57,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",38.3,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",39.52,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",38.4,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",39.51,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",38.32,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",39.56,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",38.25,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",39.57,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",38.39,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",39.58,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",38.31,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",39.59,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",38.31,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",46.13,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",40.65,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",46.72,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",42.06,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",51,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","Data reference period: April"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",45,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","Data reference period: April"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2024",43.56,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2024",36.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2023",43.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2023",36.76,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2022",44.12,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2022",37.8,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2021",43.86,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2021",37.71,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employee by sex","Male","2020",45.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employee by sex","Female","2020",39.39,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2019",44.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2019",36.75,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2018",44.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2018",37.67,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2017",45.48,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2017",38.38,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2016",46.38,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2016",39.38,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employee by sex","Male","2015",48.46,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employee by sex","Female","2015",41.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Male","2025",41.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Female","2025",37.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Male","2024",41.25,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Female","2024",37.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Male","2023",41.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Female","2023",37.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Male","2022",41.45,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Female","2022",37.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employee by sex","Male","2021",41.46,,,"Repository: ILO-STATISTICS - Micro data processing"
